	clust1	clust2	clust3	id
cell_6941	1.0	0.0	0.0	Donor_16
cell_6942	1.0	0.0	0.0	Donor_13
cell_6943	1.0	0.0	0.0	Donor_13
cell_6944	1.0	0.0	0.0	Donor_3
cell_6945	1.0	0.0	0.0	Donor_95
cell_6946	1.0	0.0	0.0	Donor_6
cell_6947	1.0	0.0	0.0	Donor_14
cell_6948	1.0	0.0	0.0	Donor_4
cell_6949	1.0	0.0	0.0	Donor_89
cell_6950	1.0	0.0	0.0	Donor_88
cell_6951	1.0	0.0	0.0	Donor_71
cell_6952	1.0	0.0	0.0	Donor_10
cell_6953	1.0	0.0	0.0	Donor_10
cell_6954	1.0	0.0	0.0	Donor_37
cell_6955	1.0	0.0	0.0	Donor_20
cell_6956	1.0	0.0	0.0	Donor_17
cell_6957	1.0	0.0	0.0	Donor_67
cell_6958	1.0	0.0	0.0	Donor_15
cell_6959	1.0	0.0	0.0	Donor_87
cell_6960	1.0	0.0	0.0	Donor_10
cell_6961	1.0	0.0	0.0	Donor_14
cell_6962	1.0	0.0	0.0	Donor_97
cell_6963	1.0	0.0	0.0	Donor_15
cell_6964	1.0	0.0	0.0	Donor_15
cell_6965	1.0	0.0	0.0	Donor_67
cell_6966	1.0	0.0	0.0	Donor_13
cell_6967	1.0	0.0	0.0	Donor_10
cell_6968	1.0	0.0	0.0	Donor_11
cell_6969	1.0	0.0	0.0	Donor_76
cell_6970	1.0	0.0	0.0	Donor_77
cell_6971	1.0	0.0	0.0	Donor_17
cell_6972	1.0	0.0	0.0	Donor_25
cell_6973	1.0	0.0	0.0	Donor_65
cell_6974	1.0	0.0	0.0	Donor_15
cell_6975	1.0	0.0	0.0	Donor_16
cell_6976	1.0	0.0	0.0	Donor_12
cell_6977	1.0	0.0	0.0	Donor_62
cell_6978	1.0	0.0	0.0	Donor_18
cell_6979	1.0	0.0	0.0	Donor_15
cell_6980	1.0	0.0	0.0	Donor_13
cell_6981	1.0	0.0	0.0	Donor_11
cell_6982	1.0	0.0	0.0	Donor_88
cell_6983	1.0	0.0	0.0	Donor_15
cell_6984	1.0	0.0	0.0	Donor_90
cell_6985	1.0	0.0	0.0	Donor_11
cell_6986	1.0	0.0	0.0	Donor_86
cell_6987	1.0	0.0	0.0	Donor_61
cell_6988	1.0	0.0	0.0	Donor_95
cell_6989	1.0	0.0	0.0	Donor_34
cell_6990	1.0	0.0	0.0	Donor_16
cell_6991	1.0	0.0	0.0	Donor_18
cell_6992	1.0	0.0	0.0	Donor_58
cell_6993	1.0	0.0	0.0	Donor_10
cell_6994	1.0	0.0	0.0	Donor_22
cell_6995	1.0	0.0	0.0	Donor_15
cell_6996	1.0	0.0	0.0	Donor_19
cell_6997	1.0	0.0	0.0	Donor_19
cell_6998	1.0	0.0	0.0	Donor_18
cell_6999	1.0	0.0	0.0	Donor_15
cell_7000	1.0	0.0	0.0	Donor_10
cell_7001	1.0	0.0	0.0	Donor_92
cell_7002	1.0	0.0	0.0	Donor_93
cell_7003	1.0	0.0	0.0	Donor_2
cell_7004	1.0	0.0	0.0	Donor_13
cell_7005	1.0	0.0	0.0	Donor_13
cell_7006	1.0	0.0	0.0	Donor_9
cell_7007	1.0	0.0	0.0	Donor_17
cell_7008	1.0	0.0	0.0	Donor_20
cell_7009	1.0	0.0	0.0	Donor_16
cell_7010	1.0	0.0	0.0	Donor_15
cell_7011	1.0	0.0	0.0	Donor_40
cell_7012	1.0	0.0	0.0	Donor_0
cell_7013	1.0	0.0	0.0	Donor_11
cell_7014	1.0	0.0	0.0	Donor_5
cell_7015	1.0	0.0	0.0	Donor_70
cell_7016	1.0	0.0	0.0	Donor_12
cell_7017	1.0	0.0	0.0	Donor_7
cell_7018	1.0	0.0	0.0	Donor_61
cell_7019	1.0	0.0	0.0	Donor_17
cell_7020	1.0	0.0	0.0	Donor_16
cell_7021	1.0	0.0	0.0	Donor_86
cell_7022	1.0	0.0	0.0	Donor_22
cell_7023	1.0	0.0	0.0	Donor_10
cell_7024	1.0	0.0	0.0	Donor_60
cell_7025	1.0	0.0	0.0	Donor_13
cell_7026	1.0	0.0	0.0	Donor_94
cell_7027	1.0	0.0	0.0	Donor_83
cell_7028	1.0	0.0	0.0	Donor_13
cell_7029	1.0	0.0	0.0	Donor_77
cell_7030	1.0	0.0	0.0	Donor_12
cell_7031	1.0	0.0	0.0	Donor_45
cell_7032	1.0	0.0	0.0	Donor_54
cell_7033	1.0	0.0	0.0	Donor_12
cell_7034	1.0	0.0	0.0	Donor_16
cell_7035	1.0	0.0	0.0	Donor_93
cell_7036	1.0	0.0	0.0	Donor_15
cell_7037	1.0	0.0	0.0	Donor_18
cell_7038	1.0	0.0	0.0	Donor_19
cell_7039	1.0	0.0	0.0	Donor_89
cell_7040	1.0	0.0	0.0	Donor_15
cell_7041	1.0	0.0	0.0	Donor_11
cell_7042	1.0	0.0	0.0	Donor_16
cell_7043	1.0	0.0	0.0	Donor_18
cell_7044	1.0	0.0	0.0	Donor_96
cell_7045	1.0	0.0	0.0	Donor_66
cell_7046	1.0	0.0	0.0	Donor_10
cell_7047	1.0	0.0	0.0	Donor_19
cell_7048	1.0	0.0	0.0	Donor_75
cell_7049	1.0	0.0	0.0	Donor_85
cell_7050	1.0	0.0	0.0	Donor_15
cell_7051	1.0	0.0	0.0	Donor_18
cell_7052	1.0	0.0	0.0	Donor_15
cell_7053	1.0	0.0	0.0	Donor_23
cell_7054	1.0	0.0	0.0	Donor_18
cell_7055	1.0	0.0	0.0	Donor_15
cell_7056	1.0	0.0	0.0	Donor_11
cell_7057	1.0	0.0	0.0	Donor_94
cell_7058	1.0	0.0	0.0	Donor_80
cell_7059	1.0	0.0	0.0	Donor_19
cell_7060	1.0	0.0	0.0	Donor_15
cell_7061	1.0	0.0	0.0	Donor_19
cell_7062	1.0	0.0	0.0	Donor_16
cell_7063	1.0	0.0	0.0	Donor_10
cell_7064	1.0	0.0	0.0	Donor_80
cell_7065	1.0	0.0	0.0	Donor_15
cell_7066	1.0	0.0	0.0	Donor_13
cell_7067	1.0	0.0	0.0	Donor_18
cell_7068	1.0	0.0	0.0	Donor_67
cell_7069	1.0	0.0	0.0	Donor_15
cell_7070	1.0	0.0	0.0	Donor_12
cell_7071	1.0	0.0	0.0	Donor_2
cell_7072	1.0	0.0	0.0	Donor_53
cell_7073	1.0	0.0	0.0	Donor_14
cell_7074	1.0	0.0	0.0	Donor_12
cell_7075	1.0	0.0	0.0	Donor_14
cell_7076	1.0	0.0	0.0	Donor_72
cell_7077	1.0	0.0	0.0	Donor_13
cell_7078	1.0	0.0	0.0	Donor_17
cell_7079	1.0	0.0	0.0	Donor_13
cell_7080	1.0	0.0	0.0	Donor_17
cell_7081	1.0	0.0	0.0	Donor_20
cell_7082	1.0	0.0	0.0	Donor_18
cell_7083	1.0	0.0	0.0	Donor_87
cell_7084	1.0	0.0	0.0	Donor_2
cell_7085	1.0	0.0	0.0	Donor_19
cell_7086	1.0	0.0	0.0	Donor_60
cell_7087	1.0	0.0	0.0	Donor_16
cell_7088	1.0	0.0	0.0	Donor_68
cell_7089	1.0	0.0	0.0	Donor_12
cell_7090	1.0	0.0	0.0	Donor_10
cell_7091	1.0	0.0	0.0	Donor_11
cell_7092	1.0	0.0	0.0	Donor_10
cell_7093	1.0	0.0	0.0	Donor_93
cell_7094	1.0	0.0	0.0	Donor_44
cell_7095	1.0	0.0	0.0	Donor_15
cell_7096	1.0	0.0	0.0	Donor_53
cell_7097	1.0	0.0	0.0	Donor_13
cell_7098	1.0	0.0	0.0	Donor_54
cell_7099	1.0	0.0	0.0	Donor_27
cell_7100	1.0	0.0	0.0	Donor_18
cell_7101	1.0	0.0	0.0	Donor_96
cell_7102	1.0	0.0	0.0	Donor_15
cell_7103	1.0	0.0	0.0	Donor_26
cell_7104	1.0	0.0	0.0	Donor_15
cell_7105	1.0	0.0	0.0	Donor_13
cell_7106	1.0	0.0	0.0	Donor_17
cell_7107	1.0	0.0	0.0	Donor_18
cell_7108	1.0	0.0	0.0	Donor_11
cell_7109	1.0	0.0	0.0	Donor_17
cell_7110	1.0	0.0	0.0	Donor_19
cell_7111	1.0	0.0	0.0	Donor_14
cell_7112	1.0	0.0	0.0	Donor_12
cell_7113	1.0	0.0	0.0	Donor_81
cell_7114	1.0	0.0	0.0	Donor_13
cell_7115	1.0	0.0	0.0	Donor_15
cell_7116	1.0	0.0	0.0	Donor_17
cell_7117	1.0	0.0	0.0	Donor_15
cell_7118	1.0	0.0	0.0	Donor_15
cell_7119	1.0	0.0	0.0	Donor_11
cell_7120	1.0	0.0	0.0	Donor_18
cell_7121	1.0	0.0	0.0	Donor_73
cell_7122	1.0	0.0	0.0	Donor_69
cell_7123	1.0	0.0	0.0	Donor_13
cell_7124	1.0	0.0	0.0	Donor_42
cell_7125	1.0	0.0	0.0	Donor_21
cell_7126	1.0	0.0	0.0	Donor_40
cell_7127	1.0	0.0	0.0	Donor_44
cell_7128	1.0	0.0	0.0	Donor_90
cell_7129	1.0	0.0	0.0	Donor_16
cell_7130	1.0	0.0	0.0	Donor_90
cell_7131	1.0	0.0	0.0	Donor_80
cell_7132	1.0	0.0	0.0	Donor_72
cell_7133	1.0	0.0	0.0	Donor_88
cell_7134	1.0	0.0	0.0	Donor_17
cell_7135	1.0	0.0	0.0	Donor_0
cell_7136	1.0	0.0	0.0	Donor_46
cell_7137	1.0	0.0	0.0	Donor_16
cell_7138	1.0	0.0	0.0	Donor_87
cell_7139	1.0	0.0	0.0	Donor_14
cell_7140	1.0	0.0	0.0	Donor_13
cell_7141	1.0	0.0	0.0	Donor_12
cell_7142	1.0	0.0	0.0	Donor_86
cell_7143	1.0	0.0	0.0	Donor_19
cell_7144	1.0	0.0	0.0	Donor_60
cell_7145	1.0	0.0	0.0	Donor_12
cell_7146	1.0	0.0	0.0	Donor_33
cell_7147	1.0	0.0	0.0	Donor_33
cell_7148	1.0	0.0	0.0	Donor_17
cell_7149	1.0	0.0	0.0	Donor_15
cell_7150	1.0	0.0	0.0	Donor_19
cell_7151	1.0	0.0	0.0	Donor_52
cell_7152	1.0	0.0	0.0	Donor_10
cell_7153	1.0	0.0	0.0	Donor_58
cell_7154	1.0	0.0	0.0	Donor_19
cell_7155	1.0	0.0	0.0	Donor_69
cell_7156	1.0	0.0	0.0	Donor_41
cell_7157	1.0	0.0	0.0	Donor_14
cell_7158	1.0	0.0	0.0	Donor_30
cell_7159	1.0	0.0	0.0	Donor_90
cell_7160	1.0	0.0	0.0	Donor_16
cell_7161	1.0	0.0	0.0	Donor_10
cell_7162	1.0	0.0	0.0	Donor_17
cell_7163	1.0	0.0	0.0	Donor_93
cell_7164	1.0	0.0	0.0	Donor_14
cell_7165	1.0	0.0	0.0	Donor_17
cell_7166	1.0	0.0	0.0	Donor_62
cell_7167	1.0	0.0	0.0	Donor_13
cell_7168	1.0	0.0	0.0	Donor_13
cell_7169	1.0	0.0	0.0	Donor_98
cell_7170	1.0	0.0	0.0	Donor_17
cell_7171	1.0	0.0	0.0	Donor_17
cell_7172	1.0	0.0	0.0	Donor_14
cell_7173	1.0	0.0	0.0	Donor_83
cell_7174	1.0	0.0	0.0	Donor_11
cell_7175	1.0	0.0	0.0	Donor_90
cell_7176	1.0	0.0	0.0	Donor_11
cell_7177	1.0	0.0	0.0	Donor_28
cell_7178	1.0	0.0	0.0	Donor_88
cell_7179	1.0	0.0	0.0	Donor_74
cell_7180	1.0	0.0	0.0	Donor_15
cell_7181	1.0	0.0	0.0	Donor_71
cell_7182	1.0	0.0	0.0	Donor_19
cell_7183	1.0	0.0	0.0	Donor_69
cell_7184	1.0	0.0	0.0	Donor_29
cell_7185	1.0	0.0	0.0	Donor_18
cell_7186	1.0	0.0	0.0	Donor_12
cell_7187	1.0	0.0	0.0	Donor_13
cell_7188	1.0	0.0	0.0	Donor_67
cell_7189	1.0	0.0	0.0	Donor_54
cell_7190	1.0	0.0	0.0	Donor_18
cell_7191	1.0	0.0	0.0	Donor_58
cell_7192	1.0	0.0	0.0	Donor_29
cell_7193	1.0	0.0	0.0	Donor_12
cell_7194	1.0	0.0	0.0	Donor_11
cell_7195	1.0	0.0	0.0	Donor_26
cell_7196	1.0	0.0	0.0	Donor_83
cell_7197	1.0	0.0	0.0	Donor_74
cell_7198	1.0	0.0	0.0	Donor_12
cell_7199	1.0	0.0	0.0	Donor_19
cell_7200	1.0	0.0	0.0	Donor_95
cell_7201	1.0	0.0	0.0	Donor_40
cell_7202	1.0	0.0	0.0	Donor_69
cell_7203	1.0	0.0	0.0	Donor_26
cell_7204	1.0	0.0	0.0	Donor_59
cell_7205	1.0	0.0	0.0	Donor_19
cell_7206	1.0	0.0	0.0	Donor_13
cell_7207	1.0	0.0	0.0	Donor_11
cell_7208	1.0	0.0	0.0	Donor_13
cell_7209	1.0	0.0	0.0	Donor_16
cell_7210	1.0	0.0	0.0	Donor_16
cell_7211	1.0	0.0	0.0	Donor_17
cell_7212	1.0	0.0	0.0	Donor_18
cell_7213	1.0	0.0	0.0	Donor_10
cell_7214	1.0	0.0	0.0	Donor_55
cell_7215	1.0	0.0	0.0	Donor_6
cell_7216	1.0	0.0	0.0	Donor_11
cell_7217	1.0	0.0	0.0	Donor_98
cell_7218	1.0	0.0	0.0	Donor_66
cell_7219	1.0	0.0	0.0	Donor_7
cell_7220	1.0	0.0	0.0	Donor_50
cell_7221	1.0	0.0	0.0	Donor_33
cell_7222	1.0	0.0	0.0	Donor_53
cell_7223	1.0	0.0	0.0	Donor_11
cell_7224	1.0	0.0	0.0	Donor_3
cell_7225	1.0	0.0	0.0	Donor_11
cell_7226	1.0	0.0	0.0	Donor_63
cell_7227	1.0	0.0	0.0	Donor_20
cell_7228	1.0	0.0	0.0	Donor_72
cell_7229	1.0	0.0	0.0	Donor_16
cell_7230	1.0	0.0	0.0	Donor_19
cell_7231	1.0	0.0	0.0	Donor_12
cell_7232	1.0	0.0	0.0	Donor_19
cell_7233	1.0	0.0	0.0	Donor_86
cell_7234	1.0	0.0	0.0	Donor_84
cell_7235	1.0	0.0	0.0	Donor_46
cell_7236	1.0	0.0	0.0	Donor_83
cell_7237	1.0	0.0	0.0	Donor_18
cell_7238	1.0	0.0	0.0	Donor_34
cell_7239	1.0	0.0	0.0	Donor_64
cell_7240	1.0	0.0	0.0	Donor_77
cell_7241	1.0	0.0	0.0	Donor_11
cell_7242	1.0	0.0	0.0	Donor_21
cell_7243	1.0	0.0	0.0	Donor_90
cell_7244	1.0	0.0	0.0	Donor_13
cell_7245	1.0	0.0	0.0	Donor_52
cell_7246	1.0	0.0	0.0	Donor_79
cell_7247	1.0	0.0	0.0	Donor_18
cell_7248	1.0	0.0	0.0	Donor_94
cell_7249	1.0	0.0	0.0	Donor_8
cell_7250	1.0	0.0	0.0	Donor_61
cell_7251	1.0	0.0	0.0	Donor_36
cell_7252	1.0	0.0	0.0	Donor_50
cell_7253	1.0	0.0	0.0	Donor_11
cell_7254	1.0	0.0	0.0	Donor_19
cell_7255	1.0	0.0	0.0	Donor_65
cell_7256	1.0	0.0	0.0	Donor_13
cell_7257	1.0	0.0	0.0	Donor_7
cell_7258	1.0	0.0	0.0	Donor_87
cell_7259	1.0	0.0	0.0	Donor_21
cell_7260	1.0	0.0	0.0	Donor_19
cell_7261	1.0	0.0	0.0	Donor_14
cell_7262	1.0	0.0	0.0	Donor_69
cell_7263	1.0	0.0	0.0	Donor_59
cell_7264	1.0	0.0	0.0	Donor_13
cell_7265	1.0	0.0	0.0	Donor_31
cell_7266	1.0	0.0	0.0	Donor_17
cell_7267	1.0	0.0	0.0	Donor_13
cell_7268	1.0	0.0	0.0	Donor_19
cell_7269	1.0	0.0	0.0	Donor_13
cell_7270	1.0	0.0	0.0	Donor_13
cell_7271	1.0	0.0	0.0	Donor_90
cell_7272	1.0	0.0	0.0	Donor_64
cell_7273	1.0	0.0	0.0	Donor_11
cell_7274	1.0	0.0	0.0	Donor_38
cell_7275	1.0	0.0	0.0	Donor_30
cell_7276	1.0	0.0	0.0	Donor_17
cell_7277	1.0	0.0	0.0	Donor_14
cell_7278	1.0	0.0	0.0	Donor_33
cell_7279	1.0	0.0	0.0	Donor_19
cell_7280	1.0	0.0	0.0	Donor_6
cell_7281	1.0	0.0	0.0	Donor_24
cell_7282	1.0	0.0	0.0	Donor_18
cell_7283	1.0	0.0	0.0	Donor_1
cell_7284	1.0	0.0	0.0	Donor_14
cell_7285	1.0	0.0	0.0	Donor_12
cell_7286	1.0	0.0	0.0	Donor_14
cell_7287	1.0	0.0	0.0	Donor_8
cell_7288	1.0	0.0	0.0	Donor_44
cell_7289	1.0	0.0	0.0	Donor_10
cell_7290	1.0	0.0	0.0	Donor_13
cell_7291	1.0	0.0	0.0	Donor_15
cell_7292	1.0	0.0	0.0	Donor_13
cell_7293	1.0	0.0	0.0	Donor_15
cell_7294	1.0	0.0	0.0	Donor_32
cell_7295	1.0	0.0	0.0	Donor_11
cell_7296	1.0	0.0	0.0	Donor_11
cell_7297	1.0	0.0	0.0	Donor_13
cell_7298	1.0	0.0	0.0	Donor_14
cell_7299	1.0	0.0	0.0	Donor_16
cell_7300	1.0	0.0	0.0	Donor_13
cell_7301	1.0	0.0	0.0	Donor_54
cell_7302	1.0	0.0	0.0	Donor_66
cell_7303	1.0	0.0	0.0	Donor_12
cell_7304	1.0	0.0	0.0	Donor_65
cell_7305	1.0	0.0	0.0	Donor_16
cell_7306	1.0	0.0	0.0	Donor_28
cell_7307	1.0	0.0	0.0	Donor_19
cell_7308	1.0	0.0	0.0	Donor_60
cell_7309	1.0	0.0	0.0	Donor_10
cell_7310	1.0	0.0	0.0	Donor_21
cell_7311	1.0	0.0	0.0	Donor_3
cell_7312	1.0	0.0	0.0	Donor_15
cell_7313	1.0	0.0	0.0	Donor_18
cell_7314	1.0	0.0	0.0	Donor_71
cell_7315	1.0	0.0	0.0	Donor_5
cell_7316	1.0	0.0	0.0	Donor_11
cell_7317	1.0	0.0	0.0	Donor_16
cell_7318	1.0	0.0	0.0	Donor_65
cell_7319	1.0	0.0	0.0	Donor_97
cell_7320	1.0	0.0	0.0	Donor_65
cell_7321	1.0	0.0	0.0	Donor_17
cell_7322	1.0	0.0	0.0	Donor_11
cell_7323	1.0	0.0	0.0	Donor_34
cell_7324	1.0	0.0	0.0	Donor_90
cell_7325	1.0	0.0	0.0	Donor_17
cell_7326	1.0	0.0	0.0	Donor_13
cell_7327	1.0	0.0	0.0	Donor_14
cell_7328	1.0	0.0	0.0	Donor_15
cell_7329	1.0	0.0	0.0	Donor_19
cell_7330	1.0	0.0	0.0	Donor_14
cell_7331	1.0	0.0	0.0	Donor_17
cell_7332	1.0	0.0	0.0	Donor_15
cell_7333	1.0	0.0	0.0	Donor_14
cell_7334	1.0	0.0	0.0	Donor_11
cell_7335	1.0	0.0	0.0	Donor_42
cell_7336	1.0	0.0	0.0	Donor_16
cell_7337	1.0	0.0	0.0	Donor_12
cell_7338	1.0	0.0	0.0	Donor_40
cell_7339	1.0	0.0	0.0	Donor_58
cell_7340	1.0	0.0	0.0	Donor_77
cell_7341	1.0	0.0	0.0	Donor_46
cell_7342	1.0	0.0	0.0	Donor_15
cell_7343	1.0	0.0	0.0	Donor_16
cell_7344	1.0	0.0	0.0	Donor_11
cell_7345	1.0	0.0	0.0	Donor_63
cell_7346	1.0	0.0	0.0	Donor_14
cell_7347	1.0	0.0	0.0	Donor_88
cell_7348	1.0	0.0	0.0	Donor_42
cell_7349	1.0	0.0	0.0	Donor_55
cell_7350	1.0	0.0	0.0	Donor_10
cell_7351	1.0	0.0	0.0	Donor_1
cell_7352	1.0	0.0	0.0	Donor_44
cell_7353	1.0	0.0	0.0	Donor_10
cell_7354	1.0	0.0	0.0	Donor_66
cell_7355	1.0	0.0	0.0	Donor_12
cell_7356	1.0	0.0	0.0	Donor_13
cell_7357	1.0	0.0	0.0	Donor_10
cell_7358	1.0	0.0	0.0	Donor_92
cell_7359	1.0	0.0	0.0	Donor_58
cell_7360	1.0	0.0	0.0	Donor_63
cell_7361	1.0	0.0	0.0	Donor_16
cell_7362	1.0	0.0	0.0	Donor_12
cell_7363	1.0	0.0	0.0	Donor_14
cell_7364	1.0	0.0	0.0	Donor_0
cell_7365	1.0	0.0	0.0	Donor_18
cell_7366	1.0	0.0	0.0	Donor_55
cell_7367	1.0	0.0	0.0	Donor_48
cell_7368	1.0	0.0	0.0	Donor_15
cell_7369	1.0	0.0	0.0	Donor_11
cell_7370	1.0	0.0	0.0	Donor_16
cell_7371	1.0	0.0	0.0	Donor_65
cell_7372	1.0	0.0	0.0	Donor_15
cell_7373	1.0	0.0	0.0	Donor_10
cell_7374	1.0	0.0	0.0	Donor_0
cell_7375	1.0	0.0	0.0	Donor_13
cell_7376	1.0	0.0	0.0	Donor_58
cell_7377	1.0	0.0	0.0	Donor_85
cell_7378	1.0	0.0	0.0	Donor_15
cell_7379	1.0	0.0	0.0	Donor_19
cell_7380	1.0	0.0	0.0	Donor_97
cell_7381	1.0	0.0	0.0	Donor_11
cell_7382	1.0	0.0	0.0	Donor_19
cell_7383	1.0	0.0	0.0	Donor_15
cell_7384	1.0	0.0	0.0	Donor_5
cell_7385	1.0	0.0	0.0	Donor_20
cell_7386	1.0	0.0	0.0	Donor_19
cell_7387	1.0	0.0	0.0	Donor_17
cell_7388	1.0	0.0	0.0	Donor_14
cell_7389	1.0	0.0	0.0	Donor_0
cell_7390	1.0	0.0	0.0	Donor_84
cell_7391	1.0	0.0	0.0	Donor_16
cell_7392	1.0	0.0	0.0	Donor_10
cell_7393	1.0	0.0	0.0	Donor_30
cell_7394	1.0	0.0	0.0	Donor_13
cell_7395	1.0	0.0	0.0	Donor_74
cell_7396	1.0	0.0	0.0	Donor_12
cell_7397	1.0	0.0	0.0	Donor_33
cell_7398	1.0	0.0	0.0	Donor_12
cell_7399	1.0	0.0	0.0	Donor_19
cell_7400	1.0	0.0	0.0	Donor_10
cell_7401	1.0	0.0	0.0	Donor_20
cell_7402	1.0	0.0	0.0	Donor_5
cell_7403	1.0	0.0	0.0	Donor_29
cell_7404	1.0	0.0	0.0	Donor_17
cell_7405	1.0	0.0	0.0	Donor_18
cell_7406	1.0	0.0	0.0	Donor_14
cell_7407	1.0	0.0	0.0	Donor_11
cell_7408	1.0	0.0	0.0	Donor_14
cell_7409	1.0	0.0	0.0	Donor_47
cell_7410	1.0	0.0	0.0	Donor_41
cell_7411	1.0	0.0	0.0	Donor_29
cell_7412	1.0	0.0	0.0	Donor_3
cell_7413	1.0	0.0	0.0	Donor_94
cell_7414	1.0	0.0	0.0	Donor_19
cell_7415	1.0	0.0	0.0	Donor_16
cell_7416	1.0	0.0	0.0	Donor_16
cell_7417	1.0	0.0	0.0	Donor_14
cell_7418	1.0	0.0	0.0	Donor_80
cell_7419	1.0	0.0	0.0	Donor_19
cell_7420	1.0	0.0	0.0	Donor_48
cell_7421	1.0	0.0	0.0	Donor_12
cell_7422	1.0	0.0	0.0	Donor_13
cell_7423	1.0	0.0	0.0	Donor_18
cell_7424	1.0	0.0	0.0	Donor_60
cell_7425	1.0	0.0	0.0	Donor_95
cell_7426	1.0	0.0	0.0	Donor_70
cell_7427	1.0	0.0	0.0	Donor_53
cell_7428	1.0	0.0	0.0	Donor_11
cell_7429	1.0	0.0	0.0	Donor_12
cell_7430	1.0	0.0	0.0	Donor_15
cell_7431	1.0	0.0	0.0	Donor_30
cell_7432	1.0	0.0	0.0	Donor_39
cell_7433	1.0	0.0	0.0	Donor_16
cell_7434	1.0	0.0	0.0	Donor_13
cell_7435	1.0	0.0	0.0	Donor_14
cell_7436	1.0	0.0	0.0	Donor_73
cell_7437	1.0	0.0	0.0	Donor_85
cell_7438	1.0	0.0	0.0	Donor_71
cell_7439	1.0	0.0	0.0	Donor_20
cell_7440	1.0	0.0	0.0	Donor_35
cell_7441	1.0	0.0	0.0	Donor_11
cell_7442	1.0	0.0	0.0	Donor_74
cell_7443	1.0	0.0	0.0	Donor_11
cell_7444	1.0	0.0	0.0	Donor_16
cell_7445	1.0	0.0	0.0	Donor_14
cell_7446	1.0	0.0	0.0	Donor_15
cell_7447	1.0	0.0	0.0	Donor_99
cell_7448	1.0	0.0	0.0	Donor_19
cell_7449	1.0	0.0	0.0	Donor_12
cell_7450	1.0	0.0	0.0	Donor_11
cell_7451	1.0	0.0	0.0	Donor_11
cell_7452	1.0	0.0	0.0	Donor_19
cell_7453	1.0	0.0	0.0	Donor_17
cell_7454	1.0	0.0	0.0	Donor_16
cell_7455	1.0	0.0	0.0	Donor_16
cell_7456	1.0	0.0	0.0	Donor_98
cell_7457	1.0	0.0	0.0	Donor_54
cell_7458	1.0	0.0	0.0	Donor_25
cell_7459	1.0	0.0	0.0	Donor_15
cell_7460	1.0	0.0	0.0	Donor_19
cell_7461	1.0	0.0	0.0	Donor_13
cell_7462	1.0	0.0	0.0	Donor_14
cell_7463	1.0	0.0	0.0	Donor_14
cell_7464	1.0	0.0	0.0	Donor_63
cell_7465	1.0	0.0	0.0	Donor_18
cell_7466	1.0	0.0	0.0	Donor_65
cell_7467	1.0	0.0	0.0	Donor_45
cell_7468	1.0	0.0	0.0	Donor_93
cell_7469	1.0	0.0	0.0	Donor_25
cell_7470	1.0	0.0	0.0	Donor_63
cell_7471	1.0	0.0	0.0	Donor_70
cell_7472	1.0	0.0	0.0	Donor_76
cell_7473	1.0	0.0	0.0	Donor_39
cell_7474	1.0	0.0	0.0	Donor_19
cell_7475	1.0	0.0	0.0	Donor_61
cell_7476	1.0	0.0	0.0	Donor_15
cell_7477	1.0	0.0	0.0	Donor_95
cell_7478	1.0	0.0	0.0	Donor_0
cell_7479	1.0	0.0	0.0	Donor_60
cell_7480	1.0	0.0	0.0	Donor_68
cell_7481	1.0	0.0	0.0	Donor_11
cell_7482	1.0	0.0	0.0	Donor_14
cell_7483	1.0	0.0	0.0	Donor_14
cell_7484	1.0	0.0	0.0	Donor_17
cell_7485	1.0	0.0	0.0	Donor_15
cell_7486	1.0	0.0	0.0	Donor_97
cell_7487	1.0	0.0	0.0	Donor_19
cell_7488	1.0	0.0	0.0	Donor_16
cell_7489	1.0	0.0	0.0	Donor_62
cell_7490	1.0	0.0	0.0	Donor_74
cell_7491	1.0	0.0	0.0	Donor_12
cell_7492	1.0	0.0	0.0	Donor_11
cell_7493	1.0	0.0	0.0	Donor_19
cell_7494	1.0	0.0	0.0	Donor_11
cell_7495	1.0	0.0	0.0	Donor_0
cell_7496	1.0	0.0	0.0	Donor_19
cell_7497	1.0	0.0	0.0	Donor_97
cell_7498	1.0	0.0	0.0	Donor_15
cell_7499	1.0	0.0	0.0	Donor_0
cell_7500	1.0	0.0	0.0	Donor_33
cell_7501	1.0	0.0	0.0	Donor_11
cell_7502	1.0	0.0	0.0	Donor_42
cell_7503	1.0	0.0	0.0	Donor_7
cell_7504	1.0	0.0	0.0	Donor_15
cell_7505	1.0	0.0	0.0	Donor_14
cell_7506	1.0	0.0	0.0	Donor_56
cell_7507	1.0	0.0	0.0	Donor_34
cell_7508	1.0	0.0	0.0	Donor_3
cell_7509	1.0	0.0	0.0	Donor_7
cell_7510	1.0	0.0	0.0	Donor_51
cell_7511	1.0	0.0	0.0	Donor_13
cell_7512	1.0	0.0	0.0	Donor_67
cell_7513	1.0	0.0	0.0	Donor_11
cell_7514	1.0	0.0	0.0	Donor_80
cell_7515	1.0	0.0	0.0	Donor_17
cell_7516	1.0	0.0	0.0	Donor_70
cell_7517	1.0	0.0	0.0	Donor_18
cell_7518	1.0	0.0	0.0	Donor_13
cell_7519	1.0	0.0	0.0	Donor_16
cell_7520	1.0	0.0	0.0	Donor_12
cell_7521	1.0	0.0	0.0	Donor_5
cell_7522	1.0	0.0	0.0	Donor_41
